% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:45
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
5.53191489361702E-5       2.5360427415105066E-11
5.5744680851063815E-5     2.5328056316455463E-11
5.617021276595743E-5      2.5295455346222338E-11
5.6595744680851044E-5     2.5262626650628384E-11
5.7021276595744655E-5     2.5229570229673596E-11
5.744680851063827E-5      2.5196286083357975E-11
5.7872340425531884E-5     2.5162774211681537E-11
5.82978723404255E-5       2.512903461464426E-11
5.8723404255319114E-5     2.5095067292246156E-11
5.914893617021274E-5      2.506087378103031E-11
5.9574468085106356E-5     2.5026456367374936E-11
5.999999999999997E-5      2.4991815051280025E-11
6.042553191489359E-5      2.4956949832745583E-11
6.085106382978722E-5      2.492186071177162E-11
6.127659574468083E-5      2.4886547688358116E-11
6.170212765957445E-5      2.4851010762505087E-11
6.212765957446806E-5      2.481525160819784E-11
6.255319148936169E-5      2.4779272650210704E-11
6.297872340425529E-5      2.4743073888543665E-11
6.340425531914891E-5      2.4706655323196738E-11
6.382978723404252E-5      2.467001695416993E-11
6.425531914893613E-5      2.4633158781463213E-11
6.468085106382975E-5      2.4596080805076608E-11
6.510638297872337E-5      2.4558784836427713E-11
6.553191489361698E-5      2.4521273436593867E-11
6.59574468085106E-5       2.448354660557508E-11
6.638297872340422E-5      2.444560434337135E-11
6.680851063829784E-5      2.4407446649982685E-11
6.723404255319147E-5      2.4369073525409063E-11
6.765957446808508E-5      2.4330484969650505E-11
