% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:32
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
4.2016806722689084E-5     -0.03706001229622558
4.2436974789915967E-5     -0.03711354579219999
4.285714285714286E-5      -0.03716789399929052
4.327731092436975E-5      -0.037223056917497145
4.369747899159664E-5      -0.03727903454681987
4.411764705882353E-5      -0.03733582688725868
4.453781512605042E-5      -0.03739341709455188
4.495798319327731E-5      -0.037451931362091
4.53781512605042E-5       -0.037511369689876006
4.5798319327731085E-5     -0.037571732077906934
4.621848739495798E-5      -0.03763301852618379
4.6638655462184864E-5     -0.03769522903470654
4.7058823529411754E-5     -0.0377583636034752
4.747899159663865E-5      -0.037822295496686725
4.789915966386554E-5      -0.03788727116964459
4.831932773109242E-5      -0.037953290622348757
4.873949579831932E-5      -0.03802035385479927
4.915966386554621E-5      -0.03808846086699611
4.95798319327731E-5       -0.038157611658939265
4.999999999999999E-5      -0.03822780623062875
5.042016806722688E-5      -0.038298869284080654
5.0840336134453775E-5     -0.038371119110044115
5.1260504201680665E-5     -0.03844455570851909
5.1680672268907555E-5     -0.03851917907950562
5.210084033613445E-5      -0.0385949892230037
5.252100840336134E-5      -0.0386719861390133
5.294117647058823E-5      -0.038750169827534445
5.336134453781512E-5      -0.038829312351687136
5.378151260504201E-5      -0.03890981844137151
5.420168067226891E-5      -0.03899168809658754
5.462184873949579E-5      -0.03907492131733524
5.5042016806722686E-5     -0.03915951810361463
5.546218487394958E-5      -0.03924547845542567
5.5882352941176466E-5     -0.03933280237276839
5.6302521008403355E-5     -0.03942119495543241
5.6722689075630245E-5     -0.03951117189952481
5.714285714285714E-5      -0.03960273320504556
5.7563025210084025E-5     -0.03969587887199469
5.798319327731092E-5      -0.039790608900372185
5.840336134453782E-5      -0.039886923290178046
5.88235294117647E-5       -0.03998482204141227
5.92436974789916E-5       -0.04008391944510764
5.966386554621848E-5      -0.04018487963983324
6.008403361344538E-5      -0.04028770262558903
6.050420168067226E-5      -0.04039238840237505
6.0924369747899156E-5     -0.04049893697019129
6.134453781512605E-5      -0.04060734832903773
6.176470588235294E-5      -0.04071762247891438
6.218487394957983E-5      -0.040829248633914225
6.260504201680672E-5      -0.04094309206589174
6.302521008403361E-5      -0.04105915277484689
6.34453781512605E-5       -0.041177430760779704
6.386554621848739E-5      -0.04129792602369019
6.428571428571429E-5      -0.04142063856357831
6.470588235294117E-5      -0.04154556838044409
6.512605042016805E-5      -0.04167203174568539
6.554621848739495E-5      -0.041801167982585125
6.596638655462185E-5      -0.041932977091143284
6.638655462184873E-5      -0.042067459071359885
6.680672268907563E-5      -0.04220461392323493
6.722689075630252E-5      -0.042344441646768406
6.76470588235294E-5       -0.04248694224196032
6.806722689075629E-5      -0.04263119773412628
6.848739495798319E-5      -0.04277871622622106
6.890756302521008E-5      -0.04292949771824463
6.932773109243696E-5      -0.04308354221019701
6.974789915966386E-5      -0.0432408497020782
7.016806722689076E-5      -0.04340142019388821
7.058823529411764E-5      -0.043565253685627005
7.100840336134452E-5      -0.04373114794570587
7.142857142857142E-5      -0.04390106565518742
7.184873949579832E-5      -0.044075006814071636
7.22689075630252E-5       -0.044252971422358525
7.26890756302521E-5       -0.0444349594800481
7.310924369747899E-5      -0.04462097098714034
7.352941176470588E-5      -0.044811005943635254
7.394957983193276E-5      -0.04500363840214824
7.436974789915967E-5      -0.045201277762234184
7.478991596638655E-5      -0.045403924023893066
7.521008403361343E-5      -0.04561157718712491
7.563025210084034E-5      -0.045824237251929724
7.605042016806723E-5      -0.04604190421830747
7.647058823529412E-5      -0.04626457808625819
7.689075630252102E-5      -0.046490851619355816
7.73109243697479E-5       -0.046723263322105794
7.773109243697479E-5      -0.04696181319450809
7.815126050420167E-5      -0.047206501236562726
7.857142857142857E-5      -0.0474573274482697
7.899159663865546E-5      -0.04771429182962901
7.941176470588235E-5      -0.04797739438064065
7.983193277310923E-5      -0.04824839963819352
8.025210084033613E-5      -0.04852646815821034
8.067226890756302E-5      -0.04881159994069108
8.10924369747899E-5       -0.04910379498563577
8.151260504201682E-5      -0.0494030532930444
8.19327731092437E-5       -0.04970937486291696
8.23529411764706E-5       -0.05002275969525346
8.277310924369749E-5      -0.05034938078272743
8.319327731092437E-5      -0.05068535685196855
8.361344537815127E-5      -0.05103068790297679
8.403361344537815E-5      -0.05138537393575217
8.445378151260505E-5      -0.0517494149502947
8.487394957983195E-5      -0.05212281094660435
8.529411764705883E-5      -0.05250556192468114
8.571428571428573E-5      -0.052901119738850214
8.613445378151261E-5      -0.053309900658895876
8.655462184873949E-5      -0.05373190468481805
8.697478991596639E-5      -0.054167131816616816
8.739495798319329E-5      -0.054615582054292136
8.781512605042018E-5      -0.055077255397844006
8.823529411764706E-5      -0.05555215184727244
8.865546218487395E-5      -0.056042493439264526
8.907563025210084E-5      -0.05654937346557165
8.949579831932774E-5      -0.05707279192619376
8.991596638655461E-5      -0.05761274882113091
9.033613445378152E-5      -0.0581692441503831
9.075630252100842E-5      -0.05874227791395027
9.11764705882353E-5       -0.05933185011183249
9.15966386554622E-5       -0.059947516183299604
9.201680672268908E-5      -0.06058126705964573
9.243697478991596E-5      -0.06123310274087079
9.285714285714286E-5      -0.06190302322697488
9.327731092436976E-5      -0.06259102851795795
9.369747899159665E-5      -0.06329711861382
9.411764705882353E-5      -0.06402129351456103
9.453781512605042E-5      -0.06477955976544325
